2	39.52337	-3.84836	Arroyo_de_la_Zurita
2	37.34218	-2.03985	Zurgena
2	37.79887	-1.70456	Zúñiga
2	38.21784	-2.45368	Río_Zumeta
2	36.66667	-5.9	Arroyo_del_Zumajo_del_Olivar
2	39.23333	-1.38333	Zulema
2	39.01019	-5.78008	Río_Zújar
2	38.56667	-5.31667	Zújar
2	37.54285	-2.84197	Zújar
2	37.25663	-3.80453	Zujaira
